86.400000	19.98	87.41
86.800000	19.89	86.06
87.200000	19.88	87.32
87.600000	19.89	86.79
88.000000	20.02	86.70
88.400000	19.82	86.71
88.800000	20.01	87.43
89.200000	19.93	86.27
89.600000	19.80	87.32
90.000000	19.61	86.86
90.400000	19.67	86.08
90.800000	19.78	84.90
91.200000	19.69	85.12
91.600000	20.05	85.65
92.000000	20.34	85.05
92.400000	20.41	87.04
92.800000	20.20	88.75
93.200000	20.29	89.28
93.600000	20.13	88.19
94.000000	20.28	88.78
94.400000	20.07	87.95
94.800000	20.09	88.87
95.200000	20.19	87.74
95.600000	20.28	87.88
96.000000	20.13	88.49
96.400000	19.84	89.08
96.800000	19.99	88.30
97.200000	19.86	86.65
97.600000	20.06	87.47
98.000000	19.90	86.71
98.400000	20.17	87.83
98.800000	20.22	86.92
99.200000	20.11	88.46
99.600000	19.93	88.81
100.000000	19.77	88.24
100.400000	19.49	87.23
100.800000	19.62	86.27
101.200000	19.55	84.56
101.600000	19.48	85.14
102.000000	19.46	84.61
102.400000	19.71	84.05
102.800000	19.73	83.75
103.200000	19.71	85.03
103.600000	19.83	85.05
104.000000	20.16	84.84
104.400000	20.41	85.44
104.800000	20.69	87.31
105.200000	20.90	88.82
105.600000	20.81	90.60
106.000000	20.46	92.06
106.400000	20.30	91.84
106.800000	19.84	90.07
107.200000	19.67	89.29
107.600000	19.40	86.71
108.000000	19.22	85.66
108.400000	19.10	83.97
108.800000	19.42	82.72
109.200000	19.73	81.75
109.600000	19.95	83.32
110.000000	20.07	84.93
110.400000	20.00	86.12
110.800000	20.11	86.81
111.200000	20.20	86.42
111.600000	20.09	87.06
112.000000	20.18	87.63
112.400000	20.22	87.05
112.800000	20.33	87.61
113.200000	20.48	87.90
113.600000	20.40	88.62
114.000000	20.56	89.61
114.400000	20.46	89.30
114.800000	20.33	90.37
115.200000	19.96	89.98
115.600000	19.59	89.37
116.000000	19.31	87.32
116.400000	19.12	85.15
116.800000	19.30	83.38
117.200000	19.32	82.03
117.600000	19.58	82.79
118.000000	20.11	82.67
118.400000	20.35	83.96
118.800000	20.53	86.91
119.200000	20.39	88.35
119.600000	20.20	89.52
120.000000	19.90	88.88
120.400000	19.68	87.90
120.800000	19.41	86.22
121.200000	19.50	84.90
121.600000	19.74	83.21
122.000000	20.07	83.54
122.400000	20.30	84.77
122.800000	20.20	86.61
123.200000	20.34	87.98
123.600000	20.39	87.49
124.000000	20.19	88.38
124.400000	20.27	88.79
124.800000	19.98	87.75
125.200000	20.05	88.28
125.600000	19.81	86.68
126.000000	19.82	87.08
126.400000	20.01	85.70
126.800000	19.96	85.69
127.200000	20.06	86.74
127.600000	20.00	86.45
128.000000	20.30	87.02
128.400000	20.50	86.69
128.800000	20.67	88.44
129.200000	20.83	89.71
129.600000	20.79	90.87
130.000000	20.46	92.04
130.400000	20.40	92.08
130.800000	19.86	90.42
131.200000	19.51	90.23
131.600000	19.21	87.21
132.000000	19.20	85.12
132.400000	19.60	83.20
132.800000	19.80	82.88
133.200000	20.12	84.94
133.600000	20.19	85.97
134.000000	20.11	87.77
134.400000	20.21	88.22
134.800000	20.12	87.82
135.200000	20.01	88.44
135.600000	20.20	87.99
136.000000	20.02	87.39
136.400000	19.89	88.50
136.800000	19.73	87.52
137.200000	19.61	86.76
137.600000	19.87	85.79
138.000000	19.94	85.00
138.400000	20.10	86.39
138.800000	20.09	86.75
139.200000	20.33	87.66
139.600000	20.24	87.64
140.000000	20.31	89.07
140.400000	20.15	88.66
140.800000	20.10	89.15
141.200000	20.23	88.32
141.600000	20.26	88.08
142.000000	20.31	88.87
142.400000	20.22	89.12
142.800000	19.91	89.50
143.200000	19.81	89.08
143.600000	19.62	87.35
144.000000	19.49	86.73
144.400000	19.34	85.56
144.800000	19.28	84.67
145.200000	19.22	83.62
145.600000	19.49	83.05
146.000000	19.55	82.46
146.400000	20.04	83.77
146.800000	20.32	83.95
147.200000	20.54	86.65
147.600000	20.72	88.30
148.000000	20.79	89.70
148.400000	20.84	90.93
148.800000	20.83	91.58
149.200000	20.55	92.14
149.600000	20.27	92.37
150.000000	20.03	91.01
150.400000	19.99	89.56
150.800000	19.69	88.25
151.200000	19.57	88.03
151.600000	19.71	86.28
152.000000	19.71	85.47
152.400000	19.70	86.14
152.800000	19.79	86.04
153.200000	19.71	85.89
153.600000	19.91	86.31
154.000000	19.74	85.77
154.400000	19.99	86.84
154.800000	20.06	85.82
155.200000	20.33	87.19
155.600000	20.13	87.60
156.000000	19.98	89.19
156.400000	20.05	88.14
156.800000	20.25	87.31
157.200000	20.32	87.71
157.600000	20.14	88.89
158.000000	19.84	89.39
158.400000	19.90	88.44
158.800000	20.02	86.74
159.200000	20.13	87.04
159.600000	20.09	87.70
160.000000	19.95	88.35
160.400000	19.89	88.16
160.800000	19.97	87.37
161.200000	20.08	87.01
161.600000	20.30	87.44
162.000000	20.08	88.07
162.400000	20.10	89.38
162.800000	19.90	88.20
163.200000	19.63	88.34
163.600000	19.33	87.21
164.000000	19.18	85.60
164.400000	19.22	83.72
164.800000	19.47	82.62
165.200000	19.99	82.57
165.600000	20.49	83.77
166.000000	20.48	86.63
166.400000	20.46	89.54
166.800000	20.36	89.65
167.200000	19.99	89.70
167.600000	19.88	89.27
168.000000	19.73	87.23
168.400000	19.79	86.58
168.800000	19.85	85.67
169.200000	19.92	85.93
169.600000	19.84	86.21
170.000000	19.99	86.56
170.400000	19.90	86.07
170.800000	19.92	86.89
171.200000	20.19	86.36
171.600000	20.19	86.44
172.000000	20.23	87.99
172.400000	20.09	88.06
172.800000	19.93	88.36
173.200000	19.81	87.62
173.600000	19.72	86.71
174.000000	19.91	85.99
174.400000	20.11	85.40
174.800000	20.04	86.41
175.200000	19.93	87.55
175.600000	19.85	87.18
176.000000	19.81	86.55
176.400000	19.83	86.06
176.800000	19.80	85.78
177.200000	20.10	85.83
177.600000	20.11	85.60
178.000000	20.04	87.28
178.400000	19.95	87.37
178.800000	19.80	87.00
179.200000	19.88	86.49
179.600000	19.79	85.60
180.000000	19.75	85.99
180.400000	19.77	85.43
180.800000	19.91	85.12
181.200000	20.19	85.16
181.600000	20.53	85.90
182.000000	20.37	87.50
182.400000	20.13	89.55
182.800000	20.14	88.79
183.200000	20.03	87.52
183.600000	20.20	87.62
184.000000	20.41	87.03
184.400000	20.36	88.03
184.800000	20.40	89.32
185.200000	20.33	89.17
185.600000	20.03	89.52
186.000000	19.98	89.25
186.400000	19.85	87.61
186.800000	19.81	87.33
187.200000	20.06	86.56
187.600000	19.85	86.28
188.000000	19.76	87.68
188.400000	19.85	86.47
188.800000	19.95	85.89
189.200000	20.21	86.34
189.600000	20.15	86.87
190.000000	20.33	88.37
190.400000	20.29	88.09
190.800000	20.31	89.19
191.200000	20.17	89.07
191.600000	20.18	89.29
192.000000	20.19	88.57
192.400000	20.07	88.69
192.800000	19.92	88.81
193.200000	19.66	88.17
193.600000	19.43	87.32
194.000000	19.68	85.78
194.400000	19.65	84.32
194.800000	19.72	85.59
195.200000	19.75	85.30
195.600000	19.85	85.59
196.000000	19.78	85.67
196.400000	19.93	86.17
196.800000	20.13	85.71
197.200000	20.19	86.51
197.600000	20.36	87.66
198.000000	20.32	88.05
198.400000	20.33	89.11
198.800000	20.41	89.00
199.200000	20.10	89.16
199.600000	20.23	89.74
200.000000	20.28	88.07
200.400000	19.99	88.86
200.800000	19.96	89.23
201.200000	19.93	87.64
201.600000	20.12	87.46
202.000000	20.24	87.27
202.400000	20.28	88.35
202.800000	19.97	89.10
203.200000	19.84	89.41
203.600000	19.64	87.69
204.000000	19.83	86.93
204.400000	20.09	85.70
204.800000	20.25	86.69
205.200000	20.20	88.15
205.600000	20.36	89.12
206.000000	20.03	88.91
206.400000	19.86	89.91
206.800000	19.83	88.11
207.200000	19.65	87.12
207.600000	19.53	86.90
208.000000	19.66	85.79
208.400000	19.73	84.97
208.800000	19.98	85.57
209.200000	19.97	85.87
209.600000	20.08	87.24
210.000000	20.32	87.17
210.400000	20.21	87.80
210.800000	20.35	89.23
211.200000	20.21	88.70
211.600000	19.92	89.58
212.000000	19.78	88.89
212.400000	19.81	87.26
212.800000	19.74	86.42
213.200000	19.97	86.52
213.600000	19.89	86.05
214.000000	20.18	87.30
214.400000	20.01	86.82
214.800000	20.10	88.48
215.200000	19.96	87.55
215.600000	20.09	88.08
216.000000	20.05	87.29
216.400000	19.85	88.04
216.800000	20.01	87.84
217.200000	19.83	86.69
217.600000	20.12	87.57
218.000000	19.94	86.52
218.400000	19.87	88.16
218.800000	19.97	87.15
219.200000	19.89	86.72
219.600000	19.76	87.26
220.000000	19.55	86.78
220.400000	19.57	85.98
220.800000	19.54	84.68
221.200000	19.95	84.64
221.600000	20.10	84.32
222.000000	20.45	86.56
222.400000	20.47	87.42
222.800000	20.40	89.50
223.200000	20.50	89.76
223.600000	20.52	89.51
224.000000	20.55	90.23
224.400000	20.57	90.52
224.800000	20.22	90.87
225.200000	20.05	91.17
2
226.000000	19.99	87.83
226.400000	20.13	87.63
226.800000	19.89	87.13
227.200000	19.77	87.95
227.600000	19.77	86.59
228.000000	19.77	85.85
228.400000	20.01	85.78
228.800000	20.13	85.70
229.200000	20.21	87.02
229.600000	20.14	87.73
230.000000	20.25	88.24
230.400000	20.02	87.90
230.800000	20.13	88.59
231.200000	19.95	87.33
231.600000	20.14	87.98
232.000000	19.86	86.97
232.400000	20.06	88.06
232.800000	20.24	86.48
233.200000	20.10	87.60
233.600000	19.89	88.67
234.000000	19.72	87.93
234.400000	19.67	86.74
234.800000	19.86	85.71
235.200000	19.91	85.32
235.600000	19.87	86.32
236.000000	19.87	86.57
236.400000	19.84	86.30
236.800000	20.06	86.26
237.200000	20.17	86.04
237.600000	20.41	87.27
238.000000	20.36	87.93
238.400000	20.42	89.39
238.800000	20.17	89.24
239.200000	20.22	89.71
239.600000	20.27	88.39
240.000000	20.35	88.74
240.400000	20.19	89.11
240.800000	20.01	89.67
241.200000	20.04	88.85
241.600000	19.95	87.86
242.000000	20.15	88.04
242.400000	20.04	87.53
242.800000	19.96	88.68
243.200000	19.67	88.09
243.600000	19.71	87.64
244.000000	19.73	85.93
244.400000	19.72	86.05
244.800000	19.80	86.07
245.200000	19.94	85.92
245.600000	19.87	86.29
246.000000	19.87	87.04
246.400000	20.05	86.61
246.800000	20.09	86.57
247.200000	20.04	87.58
247.600000	19.87	87.83
248.000000	19.75	87.57
248.400000	19.77	86.59
248.800000	19.83	85.84
249.200000	19.71	85.87
249.600000	19.81	86.15
250.000000	20.05	85.39
250.400000	20.02	85.87
250.800000	19.88	87.21
251.200000	20.09	87.05
251.600000	20.25	86.24
252.000000	20.38	87.43
252.400000	20.40	88.39
252.800000	20.57	89.24
253.200000	20.54	89.48
253.600000	20.19	90.61
254.000000	19.93	90.63
254.400000	19.67	88.77
254.800000	19.36	87.31
255.200000	19.59	85.77
255.600000	19.48	83.85
256.000000	19.85	84.98
256.400000	20.24	84.19
256.800000	20.65	86.18
257.200000	20.70	88.40
257.600000	20.57	90.88
